==18117== NVPROF is profiling process 18117, command: ./GEMM -s 4
==18117== Warning: Profiling results might be incorrect with current version of nvcc compiler used to compile cuda app. Compile with nvcc compiler 9.0 or later version to get correct profiling results. Ignore this warning if code is already compiled with the recommended nvcc version 
==18117== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==18117== Profiling application: ./GEMM -s 4
==18117== Profiling result:
==18117== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"cf_issued","Issued Control-Flow Instructions",4333568,4333568,4333568
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"cf_executed","Executed Control-Flow Instructions",4333568,4333568,4333568
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"ldst_issued","Issued Load/Store Instructions",183353344,183353344,183353344
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"ldst_executed","Executed Load/Store Instructions",157171712,157171712,157171712
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"atomic_transactions","Atomic Transactions",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",133964304,134165248,134061910
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",0.001180%,0.003457%,0.001735%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"stall_not_selected","Issue Stall Reasons (Not Selected)",64.097841%,64.328205%,64.196845%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",2097152,2097152,2097152
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_total_data_transmitted","NVLink Total Data Transmitted",576,576,576
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_total_data_received","NVLink Total Data Received",384,384,384
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_user_data_transmitted","NVLink User Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_user_data_received","NVLink User Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_overhead_data_transmitted","NVLink Overhead Data Transmitted",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_overhead_data_received","NVLink Overhead Data Received",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_total_nratom_data_transmitted","NVLink Total Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_user_nratom_data_transmitted","NVLink User Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_total_ratom_data_transmitted","NVLink Total Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_user_ratom_data_transmitted","NVLink User Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_transmit_throughput","NVLink Transmit Throughput",40.582031KB/s,40.846680KB/s,40.694336KB/s
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_receive_throughput","NVLink Receive Throughput",27.054688KB/s,27.231445KB/s,27.128906KB/s
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"ipc","Executed IPC",2.133948,2.134765,2.134502
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"issued_ipc","Issued IPC",2.133956,2.135700,2.134916
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"issue_slot_utilization","Issue Slot Utilization",99.459378%,99.540680%,99.504134%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"sm_efficiency","Multiprocessor Activity",95.629765%,96.389418%,96.030829%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"achieved_occupancy","Achieved Occupancy",0.247390,0.248712,0.248207
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",10.882460,10.926477,10.908584
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"shared_utilization","Shared Memory Utilization","Low (3)","Low (3)","Low (3)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"l2_utilization","L2 Cache Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"tex_utilization","Unified Cache Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"tex_fu_utilization","Texture Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"special_fu_utilization","Special Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Max (10)","Max (10)","Max (10)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",92.764993%,93.492740%,93.146202%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,4608,2508
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"pcie_total_data_received","PCIe Total Data Received",0,1536,153
"Tesla P100-SXM2-16GB (2)","sgemm_128x128x8_TN_vec",50,"inst_executed_global_loads","Warp level instructions for global loads",8945664,8945664,8945664
